Site,Year,Month,Day,Hour,value,Duration
Beijing,2015,4,2,12,29,Valid
Beijing,2015,4,2,13,31,Valid
Beijing,2015,4,2,14,35,Valid
Beijing,2015,4,2,15,36,Valid
Beijing,2015,4,2,16,39,Valid
Beijing,2015,4,2,17,34,Valid
Beijing,2015,4,2,18,17,Valid
Beijing,2015,4,2,19,17,Valid
Beijing,2015,4,2,20,18,Valid
Beijing,2015,4,2,21,12,Valid
Beijing,2015,4,2,22,12,Valid
Beijing,2015,4,2,23,11,Valid
Beijing,2015,4,3,0,15,Valid
Beijing,2015,4,3,1,20,Valid
Beijing,2015,4,3,2,21,Valid
Beijing,2015,4,3,3,27,Valid
Beijing,2015,4,3,4,19,Valid
Beijing,2015,4,3,5,18,Valid
Beijing,2015,4,3,6,19,Valid
Beijing,2015,4,3,7,18,Valid
Beijing,2015,4,3,8,20,Valid
Beijing,2015,4,3,9,18,Valid
Beijing,2015,4,3,10,21,Valid
Beijing,2015,4,3,11,14,Valid
Beijing,2015,4,3,12,23,Valid
Beijing,2015,4,3,13,38,Valid
Beijing,2015,4,3,14,30,Valid
Beijing,2015,4,3,15,42,Valid
Beijing,2015,4,3,16,44,Valid
Beijing,2015,4,3,17,54,Valid
Beijing,2015,4,3,18,70,Valid
Beijing,2015,4,3,19,62,Valid
Beijing,2015,4,3,20,56,Valid
Beijing,2015,4,3,21,33,Valid
Beijing,2015,4,3,22,32,Valid
Beijing,2015,4,3,23,34,Valid
Beijing,2015,4,4,0,34,Valid
Beijing,2015,4,4,1,40,Valid
Beijing,2015,4,4,2,34,Valid
Beijing,2015,4,4,3,37,Valid
Beijing,2015,4,4,4,31,Valid
Beijing,2015,4,4,5,36,Valid
Beijing,2015,4,4,6,44,Valid
Beijing,2015,4,4,7,39,Valid
Beijing,2015,4,4,8,56,Valid
Beijing,2015,4,4,9,71,Valid
Beijing,2015,4,4,10,72,Valid
Beijing,2015,4,4,11,77,Valid
Beijing,2015,4,4,12,76,Valid
Beijing,2015,4,4,13,69,Valid
Beijing,2015,4,4,14,74,Valid
Beijing,2015,4,4,15,73,Valid
Beijing,2015,4,4,16,78,Valid
Beijing,2015,4,4,17,78,Valid
Beijing,2015,4,4,18,87,Valid
Beijing,2015,4,4,19,93,Valid
Beijing,2015,4,4,20,96,Valid
Beijing,2015,4,4,21,86,Valid
Beijing,2015,4,4,22,103,Valid
Beijing,2015,4,4,23,112,Valid
Beijing,2015,4,5,0,121,Valid
Beijing,2015,4,5,1,131,Valid
Beijing,2015,4,5,2,133,Valid
Beijing,2015,4,5,3,137,Valid
Beijing,2015,4,5,4,134,Valid
Beijing,2015,4,5,5,147,Valid
Beijing,2015,4,5,6,141,Valid
Beijing,2015,4,5,7,51,Valid
Beijing,2015,4,5,8,21,Valid
Beijing,2015,4,5,9,26,Valid
Beijing,2015,4,5,10,27,Valid
Beijing,2015,4,5,11,18,Valid
Beijing,2015,4,5,12,24,Valid
Beijing,2015,4,5,13,21,Valid
Beijing,2015,4,5,14,20,Valid
Beijing,2015,4,5,15,24,Valid
Beijing,2015,4,5,16,19,Valid
Beijing,2015,4,5,17,19,Valid
Beijing,2015,4,5,18,24,Valid
Beijing,2015,4,5,19,17,Valid
Beijing,2015,4,5,20,25,Valid
Beijing,2015,4,5,21,28,Valid
Beijing,2015,4,5,22,26,Valid
Beijing,2015,4,5,23,20,Valid
Beijing,2015,4,6,0,21,Valid
Beijing,2015,4,6,1,20,Valid
Beijing,2015,4,6,2,21,Valid
Beijing,2015,4,6,3,14,Valid
Beijing,2015,4,6,4,16,Valid
Beijing,2015,4,6,5,15,Valid
Beijing,2015,4,6,6,17,Valid
Beijing,2015,4,6,7,14,Valid
Beijing,2015,4,6,8,17,Valid
Beijing,2015,4,6,9,22,Valid
Beijing,2015,4,6,10,20,Valid
Beijing,2015,4,6,11,16,Valid
Beijing,2015,4,6,12,13,Valid
Beijing,2015,4,6,13,,Missing
Beijing,2015,4,6,14,,Missing
Beijing,2015,4,6,15,,Missing
Beijing,2015,4,6,16,,Missing
Beijing,2015,4,6,17,,Missing
Beijing,2015,4,6,18,,Missing
Beijing,2015,4,6,19,,Missing
Beijing,2015,4,6,20,,Missing
Beijing,2015,4,6,21,37,Valid
Beijing,2015,4,6,22,44,Valid
Beijing,2015,4,6,23,40,Valid
Beijing,2015,4,7,0,48,Valid
Beijing,2015,4,7,1,49,Valid
Beijing,2015,4,7,2,12,Valid
Beijing,2015,4,7,3,10,Valid
Beijing,2015,4,7,4,16,Valid
Beijing,2015,4,7,5,9,Valid
Beijing,2015,4,7,6,10,Valid
Beijing,2015,4,7,7,15,Valid
Beijing,2015,4,7,8,13,Valid
Beijing,2015,4,7,9,11,Valid
Beijing,2015,4,7,10,10,Valid
Beijing,2015,4,7,11,12,Valid
Beijing,2015,4,7,12,12,Valid
Beijing,2015,4,7,13,11,Valid
Beijing,2015,4,7,14,12,Valid
Beijing,2015,4,7,15,16,Valid
Beijing,2015,4,7,16,19,Valid
Beijing,2015,4,7,17,22,Valid
Beijing,2015,4,7,18,28,Valid
Beijing,2015,4,7,19,36,Valid
Beijing,2015,4,7,20,55,Valid
Beijing,2015,4,7,21,61,Valid
Beijing,2015,4,7,22,63,Valid
Beijing,2015,4,7,23,68,Valid
Beijing,2015,4,8,0,72,Valid
Beijing,2015,4,8,1,78,Valid
Beijing,2015,4,8,2,86,Valid
Beijing,2015,4,8,3,88,Valid
Beijing,2015,4,8,4,95,Valid
Beijing,2015,4,8,5,84,Valid
Beijing,2015,4,8,6,93,Valid
Beijing,2015,4,8,7,98,Valid
Beijing,2015,4,8,8,102,Valid
Beijing,2015,4,8,9,103,Valid
Beijing,2015,4,8,10,92,Valid
Beijing,2015,4,8,11,70,Valid
Beijing,2015,4,8,12,74,Valid
Beijing,2015,4,8,13,89,Valid
Beijing,2015,4,8,14,89,Valid
Beijing,2015,4,8,15,106,Valid
Beijing,2015,4,8,16,109,Valid
Beijing,2015,4,8,17,124,Valid
Beijing,2015,4,8,18,123,Valid
Beijing,2015,4,8,19,132,Valid
Beijing,2015,4,8,20,139,Valid
Beijing,2015,4,8,21,136,Valid
Beijing,2015,4,8,22,140,Valid
Beijing,2015,4,8,23,141,Valid
Beijing,2015,4,9,0,122,Valid
Beijing,2015,4,9,1,137,Valid
Beijing,2015,4,9,2,143,Valid
Beijing,2015,4,9,3,128,Valid
Beijing,2015,4,9,4,122,Valid
Beijing,2015,4,9,5,141,Valid
Beijing,2015,4,9,6,138,Valid
Beijing,2015,4,9,7,133,Valid
Beijing,2015,4,9,8,123,Valid
Beijing,2015,4,9,9,145,Valid
Beijing,2015,4,9,10,163,Valid
Beijing,2015,4,9,11,177,Valid
Beijing,2015,4,9,12,180,Valid
Beijing,2015,4,9,13,187,Valid
Beijing,2015,4,9,14,182,Valid
Beijing,2015,4,9,15,158,Valid
Beijing,2015,4,9,16,127,Valid
Beijing,2015,4,9,17,155,Valid
Beijing,2015,4,9,18,189,Valid
Beijing,2015,4,9,19,213,Valid
Beijing,2015,4,9,20,232,Valid
Beijing,2015,4,9,21,232,Valid
Beijing,2015,4,9,22,238,Valid
Beijing,2015,4,9,23,237,Valid
Beijing,2015,4,10,0,239,Valid
Beijing,2015,4,10,1,222,Valid
Beijing,2015,4,10,2,238,Valid
Beijing,2015,4,10,3,236,Valid
Beijing,2015,4,10,4,224,Valid
Beijing,2015,4,10,5,201,Valid
Beijing,2015,4,10,6,208,Valid
Beijing,2015,4,10,7,200,Valid
Beijing,2015,4,10,8,209,Valid
Beijing,2015,4,10,9,205,Valid
Beijing,2015,4,10,10,216,Valid
Beijing,2015,4,10,11,199,Valid
Beijing,2015,4,10,12,156,Valid
Beijing,2015,4,10,13,126,Valid
Beijing,2015,4,10,14,115,Valid
Beijing,2015,4,10,15,115,Valid
Beijing,2015,4,10,16,108,Valid
Beijing,2015,4,10,17,109,Valid
Beijing,2015,4,10,18,63,Valid
Beijing,2015,4,10,19,78,Valid
Beijing,2015,4,10,20,91,Valid
Beijing,2015,4,10,21,101,Valid
Beijing,2015,4,10,22,57,Valid
Beijing,2015,4,10,23,66,Valid
Beijing,2015,4,11,0,116,Valid
Beijing,2015,4,11,1,227,Valid
Beijing,2015,4,11,2,255,Valid
Beijing,2015,4,11,3,250,Valid
Beijing,2015,4,11,4,245,Valid
Beijing,2015,4,11,5,240,Valid
Beijing,2015,4,11,6,237,Valid
Beijing,2015,4,11,7,219,Valid
Beijing,2015,4,11,8,199,Valid
Beijing,2015,4,11,9,169,Valid
Beijing,2015,4,11,10,150,Valid
Beijing,2015,4,11,11,125,Valid
Beijing,2015,4,11,12,136,Valid
Beijing,2015,4,11,13,108,Valid
Beijing,2015,4,11,14,93,Valid
Beijing,2015,4,11,15,86,Valid
Beijing,2015,4,11,16,87,Valid
Beijing,2015,4,11,17,101,Valid
Beijing,2015,4,11,18,145,Valid
Beijing,2015,4,11,19,149,Valid
Beijing,2015,4,11,20,118,Valid
Beijing,2015,4,11,21,102,Valid
Beijing,2015,4,11,22,33,Valid
Beijing,2015,4,11,23,16,Valid
Beijing,2015,4,12,0,11,Valid
Beijing,2015,4,12,1,10,Valid
Beijing,2015,4,12,2,26,Valid
Beijing,2015,4,12,3,23,Valid
Beijing,2015,4,12,4,20,Valid
Beijing,2015,4,12,5,18,Valid
Beijing,2015,4,12,6,21,Valid
Beijing,2015,4,12,7,16,Valid
Beijing,2015,4,12,8,21,Valid
Beijing,2015,4,12,9,19,Valid
Beijing,2015,4,12,10,11,Valid
Beijing,2015,4,12,11,11,Valid
Beijing,2015,4,12,12,15,Valid
Beijing,2015,4,12,13,21,Valid
Beijing,2015,4,12,14,28,Valid
Beijing,2015,4,12,15,24,Valid
Beijing,2015,4,12,16,19,Valid
Beijing,2015,4,12,17,20,Valid
Beijing,2015,4,12,18,15,Valid
Beijing,2015,4,12,19,17,Valid
Beijing,2015,4,12,20,11,Valid
Beijing,2015,4,12,21,10,Valid
Beijing,2015,4,12,22,15,Valid
Beijing,2015,4,12,23,17,Valid
Beijing,2015,4,13,0,16,Valid
Beijing,2015,4,13,1,12,Valid
Beijing,2015,4,13,2,14,Valid
Beijing,2015,4,13,3,17,Valid
Beijing,2015,4,13,4,20,Valid
Beijing,2015,4,13,5,25,Valid
Beijing,2015,4,13,6,13,Valid
Beijing,2015,4,13,7,28,Valid
Beijing,2015,4,13,8,29,Valid
Beijing,2015,4,13,9,35,Valid
Beijing,2015,4,13,10,35,Valid
Beijing,2015,4,13,11,40,Valid
Beijing,2015,4,13,12,43,Valid
Beijing,2015,4,13,13,46,Valid
Beijing,2015,4,13,14,38,Valid
Beijing,2015,4,13,15,46,Valid
Beijing,2015,4,13,16,50,Valid
Beijing,2015,4,13,17,50,Valid
Beijing,2015,4,13,18,46,Valid
Beijing,2015,4,13,19,52,Valid
Beijing,2015,4,13,20,52,Valid
Beijing,2015,4,13,21,53,Valid
Beijing,2015,4,13,22,63,Valid
Beijing,2015,4,13,23,60,Valid
Beijing,2015,4,14,0,66,Valid
Beijing,2015,4,14,1,71,Valid
Beijing,2015,4,14,2,79,Valid
Beijing,2015,4,14,3,72,Valid
Beijing,2015,4,14,4,83,Valid
Beijing,2015,4,14,5,97,Valid
Beijing,2015,4,14,6,93,Valid
Beijing,2015,4,14,7,69,Valid
Beijing,2015,4,14,8,77,Valid
Beijing,2015,4,14,9,69,Valid
Beijing,2015,4,14,10,49,Valid
Beijing,2015,4,14,11,45,Valid
Beijing,2015,4,14,12,53,Valid
Beijing,2015,4,14,13,64,Valid
Beijing,2015,4,14,14,49,Valid
Beijing,2015,4,14,15,45,Valid
Beijing,2015,4,14,16,53,Valid
Beijing,2015,4,14,17,50,Valid
Beijing,2015,4,14,18,52,Valid
Beijing,2015,4,14,19,50,Valid
Beijing,2015,4,14,20,78,Valid
Beijing,2015,4,14,21,63,Valid
Beijing,2015,4,14,22,62,Valid
Beijing,2015,4,14,23,58,Valid
Beijing,2015,4,15,0,62,Valid
Beijing,2015,4,15,1,72,Valid
Beijing,2015,4,15,2,92,Valid
Beijing,2015,4,15,3,96,Valid
Beijing,2015,4,15,4,99,Valid
Beijing,2015,4,15,5,102,Valid
Beijing,2015,4,15,6,102,Valid
Beijing,2015,4,15,7,127,Valid
Beijing,2015,4,15,8,144,Valid
Beijing,2015,4,15,9,128,Valid
Beijing,2015,4,15,10,143,Valid
Beijing,2015,4,15,11,140,Valid
Beijing,2015,4,15,12,143,Valid
Beijing,2015,4,15,13,142,Valid
Beijing,2015,4,15,14,132,Valid
Beijing,2015,4,15,15,135,Valid
Beijing,2015,4,15,16,139,Valid
Beijing,2015,4,15,17,165,Valid
Beijing,2015,4,15,18,328,Valid
Beijing,2015,4,15,19,722,Valid
Beijing,2015,4,15,20,161,Valid
Beijing,2015,4,15,21,134,Valid
Beijing,2015,4,15,22,130,Valid
Beijing,2015,4,15,23,128,Valid
Beijing,2015,4,16,0,128,Valid
Beijing,2015,4,16,1,101,Valid
Beijing,2015,4,16,2,74,Valid
Beijing,2015,4,16,3,59,Valid
Beijing,2015,4,16,4,44,Valid
Beijing,2015,4,16,5,37,Valid
Beijing,2015,4,16,6,35,Valid
Beijing,2015,4,16,7,31,Valid
Beijing,2015,4,16,8,32,Valid
Beijing,2015,4,16,9,28,Valid
Beijing,2015,4,16,10,,Missing
Beijing,2015,4,16,11,7,Valid
Beijing,2015,4,16,12,7,Valid
Beijing,2015,4,16,13,8,Valid
Beijing,2015,4,16,14,3,Valid
Beijing,2015,4,16,15,1,Valid
Beijing,2015,4,16,16,12,Valid
Beijing,2015,4,16,17,16,Valid
Beijing,2015,4,16,18,18,Valid
Beijing,2015,4,16,19,32,Valid
Beijing,2015,4,16,20,34,Valid
Beijing,2015,4,16,21,44,Valid
Beijing,2015,4,16,22,43,Valid
Beijing,2015,4,16,23,43,Valid
Beijing,2015,4,17,0,45,Valid
Beijing,2015,4,17,1,45,Valid
Beijing,2015,4,17,2,50,Valid
Beijing,2015,4,17,3,51,Valid
Beijing,2015,4,17,4,42,Valid
Beijing,2015,4,17,5,53,Valid
Beijing,2015,4,17,6,60,Valid
Beijing,2015,4,17,7,62,Valid
Beijing,2015,4,17,8,61,Valid
Beijing,2015,4,17,9,79,Valid
Beijing,2015,4,17,10,76,Valid
Beijing,2015,4,17,11,77,Valid
Beijing,2015,4,17,12,67,Valid
Beijing,2015,4,17,13,71,Valid
Beijing,2015,4,17,14,63,Valid
Beijing,2015,4,17,15,62,Valid
Beijing,2015,4,17,16,86,Valid
Beijing,2015,4,17,17,108,Valid
Beijing,2015,4,17,18,105,Valid
Beijing,2015,4,17,19,130,Valid
Beijing,2015,4,17,20,139,Valid
Beijing,2015,4,17,21,139,Valid
Beijing,2015,4,17,22,108,Valid
Beijing,2015,4,17,23,130,Valid
Beijing,2015,4,18,0,129,Valid
Beijing,2015,4,18,1,121,Valid
Beijing,2015,4,18,2,119,Valid
Beijing,2015,4,18,3,118,Valid
Beijing,2015,4,18,4,122,Valid
Beijing,2015,4,18,5,126,Valid
Beijing,2015,4,18,6,144,Valid
Beijing,2015,4,18,7,153,Valid
Beijing,2015,4,18,8,164,Valid
Beijing,2015,4,18,9,161,Valid
Beijing,2015,4,18,10,171,Valid
Beijing,2015,4,18,11,175,Valid
Beijing,2015,4,18,12,161,Valid
Beijing,2015,4,18,13,152,Valid
Beijing,2015,4,18,14,173,Valid
Beijing,2015,4,18,15,196,Valid
Beijing,2015,4,18,16,180,Valid
Beijing,2015,4,18,17,162,Valid
Beijing,2015,4,18,18,172,Valid
Beijing,2015,4,18,19,89,Valid
Beijing,2015,4,18,20,44,Valid
Beijing,2015,4,18,21,61,Valid
Beijing,2015,4,18,22,122,Valid
Beijing,2015,4,18,23,109,Valid
Beijing,2015,4,19,0,109,Valid
Beijing,2015,4,19,1,103,Valid
Beijing,2015,4,19,2,106,Valid
Beijing,2015,4,19,3,81,Valid
Beijing,2015,4,19,4,45,Valid
Beijing,2015,4,19,5,57,Valid
Beijing,2015,4,19,6,44,Valid
Beijing,2015,4,19,7,30,Valid
Beijing,2015,4,19,8,28,Valid
Beijing,2015,4,19,9,48,Valid
Beijing,2015,4,19,10,42,Valid
Beijing,2015,4,19,11,27,Valid
Beijing,2015,4,19,12,28,Valid
Beijing,2015,4,19,13,35,Valid
Beijing,2015,4,19,14,35,Valid
Beijing,2015,4,19,15,38,Valid
Beijing,2015,4,19,16,35,Valid
Beijing,2015,4,19,17,61,Valid
Beijing,2015,4,19,18,96,Valid
Beijing,2015,4,19,19,87,Valid
Beijing,2015,4,19,20,87,Valid
Beijing,2015,4,19,21,79,Valid
Beijing,2015,4,19,22,77,Valid
Beijing,2015,4,19,23,87,Valid
Beijing,2015,4,20,0,87,Valid
Beijing,2015,4,20,1,92,Valid
Beijing,2015,4,20,2,88,Valid
Beijing,2015,4,20,3,90,Valid
Beijing,2015,4,20,4,97,Valid
Beijing,2015,4,20,5,96,Valid
Beijing,2015,4,20,6,109,Valid
Beijing,2015,4,20,7,95,Valid
Beijing,2015,4,20,8,71,Valid
Beijing,2015,4,20,9,52,Valid
Beijing,2015,4,20,10,30,Valid
Beijing,2015,4,20,11,26,Valid
Beijing,2015,4,20,12,41,Valid
Beijing,2015,4,20,13,26,Valid
Beijing,2015,4,20,14,44,Valid
Beijing,2015,4,20,15,42,Valid
Beijing,2015,4,20,16,61,Valid
Beijing,2015,4,20,17,57,Valid
Beijing,2015,4,20,18,75,Valid
Beijing,2015,4,20,19,116,Valid
Beijing,2015,4,20,20,137,Valid
Beijing,2015,4,20,21,96,Valid
Beijing,2015,4,20,22,87,Valid
Beijing,2015,4,20,23,78,Valid
Beijing,2015,4,21,0,62,Valid
Beijing,2015,4,21,1,53,Valid
Beijing,2015,4,21,2,53,Valid
Beijing,2015,4,21,3,56,Valid
Beijing,2015,4,21,4,61,Valid
Beijing,2015,4,21,5,66,Valid
Beijing,2015,4,21,6,96,Valid
Beijing,2015,4,21,7,101,Valid
Beijing,2015,4,21,8,110,Valid
Beijing,2015,4,21,9,107,Valid
Beijing,2015,4,21,10,113,Valid
Beijing,2015,4,21,11,96,Valid
Beijing,2015,4,21,12,96,Valid
Beijing,2015,4,21,13,57,Valid
Beijing,2015,4,21,14,44,Valid
Beijing,2015,4,21,15,46,Valid
Beijing,2015,4,21,16,69,Valid
Beijing,2015,4,21,17,37,Valid
Beijing,2015,4,21,18,18,Valid
Beijing,2015,4,21,19,27,Valid
Beijing,2015,4,21,20,22,Valid
Beijing,2015,4,21,21,25,Valid
Beijing,2015,4,21,22,26,Valid
Beijing,2015,4,21,23,35,Valid
Beijing,2015,4,22,0,48,Valid
Beijing,2015,4,22,1,59,Valid
Beijing,2015,4,22,2,58,Valid
Beijing,2015,4,22,3,67,Valid
Beijing,2015,4,22,4,66,Valid
Beijing,2015,4,22,5,74,Valid
Beijing,2015,4,22,6,84,Valid
Beijing,2015,4,22,7,84,Valid
Beijing,2015,4,22,8,91,Valid
Beijing,2015,4,22,9,52,Valid
Beijing,2015,4,22,10,41,Valid
Beijing,2015,4,22,11,45,Valid
Beijing,2015,4,22,12,39,Valid
Beijing,2015,4,22,13,43,Valid
Beijing,2015,4,22,14,40,Valid
Beijing,2015,4,22,15,38,Valid
Beijing,2015,4,22,16,38,Valid
Beijing,2015,4,22,17,42,Valid
Beijing,2015,4,22,18,45,Valid
Beijing,2015,4,22,19,46,Valid
Beijing,2015,4,22,20,40,Valid
Beijing,2015,4,22,21,47,Valid
Beijing,2015,4,22,22,50,Valid
Beijing,2015,4,22,23,52,Valid
Beijing,2015,4,23,0,54,Valid
Beijing,2015,4,23,1,58,Valid
Beijing,2015,4,23,2,63,Valid
Beijing,2015,4,23,3,68,Valid
Beijing,2015,4,23,4,72,Valid
Beijing,2015,4,23,5,65,Valid
Beijing,2015,4,23,6,80,Valid
Beijing,2015,4,23,7,92,Valid
Beijing,2015,4,23,8,99,Valid
Beijing,2015,4,23,9,90,Valid
Beijing,2015,4,23,10,80,Valid
Beijing,2015,4,23,11,83,Valid
Beijing,2015,4,23,12,82,Valid
Beijing,2015,4,23,13,88,Valid
Beijing,2015,4,23,14,76,Valid
Beijing,2015,4,23,15,61,Valid
Beijing,2015,4,23,16,29,Valid
Beijing,2015,4,23,17,21,Valid
Beijing,2015,4,23,18,15,Valid
Beijing,2015,4,23,19,14,Valid
Beijing,2015,4,23,20,10,Valid
Beijing,2015,4,23,21,24,Valid
Beijing,2015,4,23,22,23,Valid
Beijing,2015,4,23,23,26,Valid
Beijing,2015,4,24,0,78,Valid
Beijing,2015,4,24,1,70,Valid
Beijing,2015,4,24,2,56,Valid
Beijing,2015,4,24,3,61,Valid
Beijing,2015,4,24,4,60,Valid
Beijing,2015,4,24,5,52,Valid
Beijing,2015,4,24,6,66,Valid
Beijing,2015,4,24,7,65,Valid
Beijing,2015,4,24,8,64,Valid
Beijing,2015,4,24,9,56,Valid
Beijing,2015,4,24,10,57,Valid
Beijing,2015,4,24,11,46,Valid
Beijing,2015,4,24,12,46,Valid
Beijing,2015,4,24,13,47,Valid
Beijing,2015,4,24,14,48,Valid
Beijing,2015,4,24,15,74,Valid
Beijing,2015,4,24,16,65,Valid
Beijing,2015,4,24,17,81,Valid
Beijing,2015,4,24,18,72,Valid
Beijing,2015,4,24,19,67,Valid
Beijing,2015,4,24,20,69,Valid
Beijing,2015,4,24,21,69,Valid
Beijing,2015,4,24,22,61,Valid
Beijing,2015,4,24,23,67,Valid
Beijing,2015,4,25,0,71,Valid
Beijing,2015,4,25,1,91,Valid
Beijing,2015,4,25,2,103,Valid
Beijing,2015,4,25,3,101,Valid
Beijing,2015,4,25,4,92,Valid
Beijing,2015,4,25,5,113,Valid
Beijing,2015,4,25,6,103,Valid
Beijing,2015,4,25,7,90,Valid
Beijing,2015,4,25,8,84,Valid
Beijing,2015,4,25,9,79,Valid
Beijing,2015,4,25,10,88,Valid
Beijing,2015,4,25,11,99,Valid
Beijing,2015,4,25,12,100,Valid
Beijing,2015,4,25,13,94,Valid
Beijing,2015,4,25,14,66,Valid
Beijing,2015,4,25,15,57,Valid
Beijing,2015,4,25,16,54,Valid
Beijing,2015,4,25,17,58,Valid
Beijing,2015,4,25,18,72,Valid
Beijing,2015,4,25,19,91,Valid
Beijing,2015,4,25,20,132,Valid
Beijing,2015,4,25,21,119,Valid
Beijing,2015,4,25,22,96,Valid
Beijing,2015,4,25,23,105,Valid
Beijing,2015,4,26,0,103,Valid
Beijing,2015,4,26,1,99,Valid
Beijing,2015,4,26,2,111,Valid
Beijing,2015,4,26,3,107,Valid
Beijing,2015,4,26,4,121,Valid
Beijing,2015,4,26,5,118,Valid
Beijing,2015,4,26,6,117,Valid
Beijing,2015,4,26,7,125,Valid
Beijing,2015,4,26,8,134,Valid
Beijing,2015,4,26,9,139,Valid
Beijing,2015,4,26,10,150,Valid
Beijing,2015,4,26,11,136,Valid
Beijing,2015,4,26,12,125,Valid
Beijing,2015,4,26,13,149,Valid
Beijing,2015,4,26,14,112,Valid
Beijing,2015,4,26,15,106,Valid
Beijing,2015,4,26,16,88,Valid
Beijing,2015,4,26,17,98,Valid
Beijing,2015,4,26,18,80,Valid
Beijing,2015,4,26,19,84,Valid
Beijing,2015,4,26,20,128,Valid
Beijing,2015,4,26,21,69,Valid
Beijing,2015,4,26,22,66,Valid
Beijing,2015,4,26,23,55,Valid
Beijing,2015,4,27,0,61,Valid
Beijing,2015,4,27,1,64,Valid
Beijing,2015,4,27,2,71,Valid
Beijing,2015,4,27,3,80,Valid
Beijing,2015,4,27,4,79,Valid
Beijing,2015,4,27,5,88,Valid
Beijing,2015,4,27,6,94,Valid
Beijing,2015,4,27,7,98,Valid
Beijing,2015,4,27,8,114,Valid
Beijing,2015,4,27,9,120,Valid
Beijing,2015,4,27,10,124,Valid
Beijing,2015,4,27,11,127,Valid
Beijing,2015,4,27,12,132,Valid
Beijing,2015,4,27,13,118,Valid
Beijing,2015,4,27,14,130,Valid
Beijing,2015,4,27,15,115,Valid
Beijing,2015,4,27,16,107,Valid
Beijing,2015,4,27,17,109,Valid
Beijing,2015,4,27,18,52,Valid
Beijing,2015,4,27,19,58,Valid
Beijing,2015,4,27,20,96,Valid
Beijing,2015,4,27,21,47,Valid
Beijing,2015,4,27,22,55,Valid
Beijing,2015,4,27,23,55,Valid
Beijing,2015,4,28,0,40,Valid
Beijing,2015,4,28,1,30,Valid
Beijing,2015,4,28,2,26,Valid
Beijing,2015,4,28,3,35,Valid
Beijing,2015,4,28,4,37,Valid
Beijing,2015,4,28,5,47,Valid
Beijing,2015,4,28,6,48,Valid
Beijing,2015,4,28,7,46,Valid
Beijing,2015,4,28,8,44,Valid
Beijing,2015,4,28,9,42,Valid
Beijing,2015,4,28,10,43,Valid
Beijing,2015,4,28,11,46,Valid
Beijing,2015,4,28,12,48,Valid
Beijing,2015,4,28,13,43,Valid
Beijing,2015,4,28,14,46,Valid
Beijing,2015,4,28,15,48,Valid
Beijing,2015,4,28,16,53,Valid
Beijing,2015,4,28,17,58,Valid
Beijing,2015,4,28,18,45,Valid
Beijing,2015,4,28,19,51,Valid
Beijing,2015,4,28,20,53,Valid
Beijing,2015,4,28,21,69,Valid
Beijing,2015,4,28,22,92,Valid
Beijing,2015,4,28,23,109,Valid
Beijing,2015,4,29,0,111,Valid
Beijing,2015,4,29,1,115,Valid
Beijing,2015,4,29,2,120,Valid
Beijing,2015,4,29,3,120,Valid
Beijing,2015,4,29,4,128,Valid
Beijing,2015,4,29,5,131,Valid
Beijing,2015,4,29,6,135,Valid
Beijing,2015,4,29,7,136,Valid
Beijing,2015,4,29,8,141,Valid
Beijing,2015,4,29,9,146,Valid
Beijing,2015,4,29,10,153,Valid
Beijing,2015,4,29,11,130,Valid
Beijing,2015,4,29,12,115,Valid
Beijing,2015,4,29,13,95,Valid
Beijing,2015,4,29,14,102,Valid
Beijing,2015,4,29,15,104,Valid
Beijing,2015,4,29,16,104,Valid
Beijing,2015,4,29,17,102,Valid
Beijing,2015,4,29,18,114,Valid
Beijing,2015,4,29,19,126,Valid
Beijing,2015,4,29,20,110,Valid
Beijing,2015,4,29,21,102,Valid
Beijing,2015,4,29,22,102,Valid
Beijing,2015,4,29,23,101,Valid
Beijing,2015,4,30,0,97,Valid
Beijing,2015,4,30,1,102,Valid
Beijing,2015,4,30,2,109,Valid
Beijing,2015,4,30,3,109,Valid
Beijing,2015,4,30,4,116,Valid
Beijing,2015,4,30,5,115,Valid
Beijing,2015,4,30,6,124,Valid
Beijing,2015,4,30,7,135,Valid
Beijing,2015,4,30,8,131,Valid
Beijing,2015,4,30,9,138,Valid
Beijing,2015,4,30,10,144,Valid
Beijing,2015,4,30,11,126,Valid
Beijing,2015,4,30,12,96,Valid
Beijing,2015,4,30,13,84,Valid
Beijing,2015,4,30,14,89,Valid
Beijing,2015,4,30,15,73,Valid
Beijing,2015,4,30,16,71,Valid
Beijing,2015,4,30,17,64,Valid
Beijing,2015,4,30,18,62,Valid
Beijing,2015,4,30,19,69,Valid
Beijing,2015,4,30,20,94,Valid
Beijing,2015,4,30,21,187,Valid
Beijing,2015,4,30,22,226,Valid
Beijing,2015,4,30,23,244,Valid
Beijing,2015,5,1,0,260,Valid
Beijing,2015,5,1,1,261,Valid
Beijing,2015,5,1,2,248,Valid
Beijing,2015,5,1,3,210,Valid
Beijing,2015,5,1,4,166,Valid
Beijing,2015,5,1,5,155,Valid
Beijing,2015,5,1,6,156,Valid
Beijing,2015,5,1,7,165,Valid
Beijing,2015,5,1,8,172,Valid
Beijing,2015,5,1,9,175,Valid
Beijing,2015,5,1,10,163,Valid
Beijing,2015,5,1,11,148,Valid
Beijing,2015,5,1,12,183,Valid
Beijing,2015,5,1,13,76,Valid
Beijing,2015,5,1,14,53,Valid
